,url,Position,Company,Location,Job_Description
38,https://www.glassdoor.co.in/partner/jobListing.htm?pos=2004&ao=437149&s=58&guid=0000016baeaeb1559758c2d824602746&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_414cfbc1&cb=1562003813143&jobListingId=3201436617,Senior Safety Surveillance Scientist,AstraZeneca, – Bengaluru,"Title: Senior Safety Surveillance Scientist

Level- D 3

Location: Bangalore, India

Section: Patient Safety

Reports to: Group Manager or Team lead Patient Safety, Bangalore Hub

The statements made in this job descriptor are intended to describe the general nature and level of work being performed by those persons assigned to this job. These statements are not intended to be an exhaustive list of all responsibilities, duties and skills required of people, nor will they necessarily all apply for every individual assigned to this job.

Description

Lead scientific, technical or Patient Safety input for a product, group of products, systems or processes. He/she has the ability to provide authoring and PV input to safety documents and regulatory reports. PV Scientist also has the ability to lead meetings and present safety data and analyses

Accountabilities/Responsibilities

Perform all Surveillance activities including periodic report production, leading monthly signal-detection activities and SIRC activities for established products.Authors/provides strategic input or oversight for periodic regulatory documents (PBRERs, PSURs, DSURs) according to the agreed process and timelines.Able to produce high-quality and timely responses to safety queriesIdentifies and uses appropriate sources of information and database searches to retrieve relevant data for the evaluation of signals for all products in the area of responsibility.Support a performance-driven cultureRaises appropriate concerns/issues to senior staff in a timely manner.Safety Strategy and Management Team (SSaMT) leader for slightly complex productsShould be able to perform end to end Pharmacovigilance activity independently on 2 or more established products and should mentor others within their role.Ensure compliance with global and local procedural documents and local implementation of Patient Safety objectives, policies, processes, and proceduresCompliance with relevant procedural documents Provide strategic & scientific input into regulatory authority submissions, queries, and discussionsSupport response to queries/impositions by regulators, with a high level of attention to implications in other countriesEnsure good communication and guidance to AZ productsLiaise effectively and maintain excellent relationship with external contacts

Minimum Requirements –Education and Experience

Qualified to degree level in biosciences or an equivalent healthcare or pharmaceutical industry background, with proven competency in patient safety/clinical developmentComprehensive understanding of applicable Patient Safety regulatory obligations in the EUAwareness of Patient Safety policies, processes, and proceduresAwareness of medico-legal aspects of patient safetyUp to 5 to 7 years of Patient Safety experience (with clear evidence of delivery

Total of 8 to 11years of experience

Skills and Capabilities

The role holder will have:

Ability to work effectively as a member of a cross-functional or global teamAbility to work with autonomyAbility to acquire and assimilate knowledge in different disciplines, disease, and therapeutic areasGood communication skills with the ability to work across culturesHigh ethical standards, including a commitment to AstraZeneca values and behaviorsAbility to appreciate diversity and work as equals with global and cross-functional teams

Communication:

The role holder will have:

Well-developed interpersonal skillsCultural sensitivityAbility to network with other functions globally

Internal and External Contacts/Customers

Patient Safety personnel at all levelsRegulatory Affairs and other AstraZeneca personnel

Date Posted13-Jun-2019Closing Date

AstraZeneca embraces diversity and equality of opportunity. We are committed to building an inclusive and diverse team representing all backgrounds, with as wide a range of perspectives as possible, and harnessing industry-leading skills. We believe that the more inclusive we are, the better our work will be. We welcome and consider applications to join our team from all qualified candidates, regardless of their characteristics. We comply with all applicable laws and regulations on non-discrimination in employment (and recruitment), as well as work authorization and employment eligibility verification requirements."
39,https://www.glassdoor.co.in/partner/jobListing.htm?pos=319&ao=140609&s=58&guid=0000016baeac4ef49bf2ad7919214954&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2d82cf06&cb=1562003656984&jobListingId=3062328052,Data Scientist,Diamondpick, – Bengaluru,"Roles:Research and develop statistical learning and Machine Learning models for data analysis.Understanding information needs and extracting data from a variety of sources in order to create analytics deliverables that meet those needs.Leverage models to address key growth challenges, cross-channel spend allocation, response modeling and marketing program attribution.Collaborate with Product Management to understand Business needs and devise possible solutions.Ideas to generate key decision making KPIs.Implement new statistical or other mathematical methodologies as needed for specific models or analysis.Optimize joint development efforts through appropriate database use and project design."
40,https://www.glassdoor.co.in/partner/jobListing.htm?pos=2525&ao=437149&s=58&guid=0000016baeaf4089b7fd28dcede3deff&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_6622be4f&cb=1562003849885&jobListingId=3249537797,IT EIM Data Engineering Hadoop - Data Services,Merck KGaA, – Bengaluru,"Job Title: IT EIM Data Engineering Hadoop - Data Services

Job Location: Bangalore

Job Details:

The Data Engineering - Data Services role is responsible for developing data ingestion and modeling pipelines that leverage Enterprise Level ETL tools such as SAP Data Services or Informatica for the Org IT Enterprise Information Management (EIM). In this role, you will be part of a growing, global team of DevOps engineers, system admins and infrastructure technicians who collaborate to design, build, test and implement solutions across Life Sciences, Finance, Manufacturing and Healthcare.

The EIM platform currently comprises multiple different technology stacks, which are hosted on Amazon Web Services (AWS) infrastructure or on-premise Org’s own data centers. These are:

Hortonworks Hadoop environment (development cluster and a regulated production cluster)

ELK (Elasticsearch, Logstash, Kibana) stack

R and Python Servers with connectivity to the Hadoop cluster.

Docker and Docker container technologies

Informatica and SAP Data Services Platforms

This position will be expected to analyze various data sources and coordinate with team members and business users to ingest data from enterprise systems leveraging SAP Data Services and Informatica. Note: this is not a Database Administration role – this is a role for ETL/ELT data architects and analysts who can code and build solution in a modern open Hadoop and ELK tools, so knowledge of Hadoop/Spark is essential. The individual must be capable of complex and creative problem solving with the ability to work in an agile development environment.

Roles & Responsibilities:

Ability to understand and model data using traditional RDBMS methods and modern NoSQL solutions and understand the merits and strengths of both systems.

Work closely with business users, data scientists/analysts to design logical and physical data models

Utilize automation to create pipeline processes for data ingestion, transformation and access to data catalog solutions

Create SAP Data Services and Informatica interfaces to ingest data from ERP and enterprise systems into ‘staging’ databases or direct into HDFS/Hive

Document technical work in a professional and transparent way

Be a technical leader in data catalog, data modeling, metadata management and data governance design and processes

Education

B.Sc. (or higher) degree in Computer Science, Engineering, Mathematics, Physical Sciences or related fields

Professional Experience

5+ years of experience in system engineering or software development

3+ years of experience in engineering with experience in ETL type work with databases and Hadoop platforms.

Skills

Hadoop General

Deep knowledge of distributed file system concepts, map-reduce principles and distributed computing. Knowledge of Spark and differences between Spark and Map-Reduce. Familiarity of encryption and security in a Hadoop cluster.

HDFS

HDFS and Hadoop File System Commands

Hive

Creating and managing tables; experience of building partitioned tables; HQL;

Sqoop

Full knowledge of sqoop including creating and running sqoop jobs in incremental and full load

Oozie

Experience in creating Oozie workflows to control Java, Hive, Spark and Shell actions using

Spark

Experience in launching spark jobs in client mode and cluster mode. Familiarity with the property settings of spark jobs and their implications to performance.

SCC/Git

Must be experienced in the use of source code control systems such as Git

ETL

Experience with developing ELT/ETL processes with experience in loading data from enterprise sized RDBMS sytems such as Oracle, DB2, MySQL, etc.

Must have experience in using Enterprise ETL tools such as SAP Data Services of Informatica.

Linux

Must be experienced in Enterprise Linux command line, preferably in SUSE Linux

Shell Scripting

Ability to write parameterized shell scripts using functions and familiarity with Unux tools such as sed/awk/etc

Programming

Must be at expert level in Python or expert in at least one high level language such as Java, C, Scala.

SQL

Must be an expert in manipulating database tables using SQL. Familiarity with views, functions, stored procedures and exception handling.

AWS

General knowledge of AWS Stack (EC2, S3, EBS, …)

IT Process Compliance

SDLC experience and formalized change controls

Languages

Fluent English skills

Specific information related to the position:

Physical presence in primary work location (Bangalore)

Flexible to work CEST and US EST time zones (according to team rotation plan)

Job Requisition ID: 184231

Location: Bangalore SBS

Career Level: D - Professional (4-9 years)

Working time model: full-time

US Disclosure

The Company is an Equal Employment Opportunity employer. No employee or applicant for employment will be discriminated against on the basis of race, color, religion, age, sex, sexual orientation, national origin, ancestry, disability, military or veteran status, genetic information, gender identity, transgender status, marital status, or any other classification protected by applicable federal, state, or local law. This policy of Equal Employment Opportunity applies to all policies and programs relating to recruitment and hiring, promotion, compensation, benefits, discipline, termination, and all other terms and conditions of employment. Any applicant or employee who believes they have been discriminated against by the Company or anyone acting on behalf of the Company must report any concerns to their Human Resources Business Partner, Legal, or Compliance immediately. The Company will not retaliate against any individual because they made a good faith report of discrimination.

North America Disclosure

The Company is committed to accessibility in its workplaces, including during the job application process. Applicants who may require accommodation during the application process should speak with our HR Services team at 855 444 5678 from 8:00am to 5:30pm ET Monday through Friday."
41,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1701&ao=354908&s=58&guid=0000016baeae4fcb883179e091fafa57&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_bc26d024&cb=1562003788187&jobListingId=3274741461,Data Engineer for Data & Analytics Organization,Cisco Systems, – Bengaluru,"Business Engagement - analyze business requirements and translate them into technical specifications.

Design, develop, implement robust ETL pipelines for Enterprise DW and data marts ingesting both structured and unstructured dataProvides technical leadership in BigData space Snowflake/SAP Hana/Hadoop/Snowflake/GCP/OracleShell/Python/R scripting

Create automated unit tests and data validation scripts; Implement system health monitoring and alertsData modelingBig data analytics

Identify and adopt best practices in reporting and analysis, including data integrity, test design, analysis, validation, and documentationContribute to existing toolset to enhance productivityContribute to Data Science ProgramsTroubleshooting and Performance TuningDrive solutions, architecture and customer discussions.Why CiscoThe Internet of Everything is a phenomenon driving new opportunities for Cisco and it's transforming our customers' businesses worldwide. We are pioneers and have been since the early days of connectivity. Today, we are building teams that are rapidly growing our technology solutions in the mobile, cloud, security, IT, and big data spaces, including software and consulting services. As Cisco delivers the network that powers the Internet, we are connecting the unconnected. Imagine crafting unprecedented disruption. Your groundbreaking ideas will impact everything from retail, healthcare, and entertainment, to public and private sectors, and far beyond. Collaborate with like-minded innovators in a fun and flexible culture that has earned Cisco global recognition as a Great Place To Work. With roughly 10 billion connected things in the world now and over 50 billion estimated in the future, your career has exponential possibilities at Cisco.

At Cisco, each person brings their rare talents to work as a team and make a difference.

Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.

We connect everything – people, process, data and things taking ambitious risks to craft the technologies that give us smart cities, connected cars, and handheld hospitals. And we do it in style with rare personalities who aren't afraid to change.We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Cities to your everyday devices.We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.Cisco is an Affirmative Action and Equal Opportunity Employer and all qualified individuals will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis. Cisco will consider for employment, on a case by case basis, applicants with arrest and conviction records.We are leaders with vision, tech geeks, pop culture aficionados, and we even have a few purple haired rock stars. We celebrate the creativity and diversity that fuels our innovation. We are dreamers and we are doers.

Colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Be you, with us!#WeAreCisco"
42,https://www.glassdoor.co.in/partner/jobListing.htm?pos=3006&ao=437149&s=58&guid=0000016baeafe7388a34bfd62b4e5a9a&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_c50581c4&cb=1562003892495&jobListingId=3241066402,Data Engineer for Data & Analytics Organization,Cisco Systems, – Bengaluru,"Business Engagement - analyze business requirements and translate them into technical specifications.

Design, develop, implement robust ETL pipelines for Enterprise DW and data marts ingesting both structured and unstructured dataProvides technical leadership in BigData space Snowflake/SAP Hana/Hadoop/Snowflake/GCP/OracleShell/Python/R scripting

Create automated unit tests and data validation scripts; Implement system health monitoring and alertsData modelingBig data analytics

Identify and adopt best practices in reporting and analysis, including data integrity, test design, analysis, validation, and documentationContribute to existing toolset to enhance productivityContribute to Data Science ProgramsTroubleshooting and Performance TuningDrive solutions, architecture and customer discussions.Why CiscoThe Internet of Everything is a phenomenon driving new opportunities for Cisco and it's transforming our customers' businesses worldwide. We are pioneers and have been since the early days of connectivity. Today, we are building teams that are rapidly growing our technology solutions in the mobile, cloud, security, IT, and big data spaces, including software and consulting services. As Cisco delivers the network that powers the Internet, we are connecting the unconnected. Imagine crafting unprecedented disruption. Your groundbreaking ideas will impact everything from retail, healthcare, and entertainment, to public and private sectors, and far beyond. Collaborate with like-minded innovators in a fun and flexible culture that has earned Cisco global recognition as a Great Place To Work. With roughly 10 billion connected things in the world now and over 50 billion estimated in the future, your career has exponential possibilities at Cisco.

At Cisco, each person brings their rare talents to work as a team and make a difference.

Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.

We connect everything – people, process, data and things taking ambitious risks to craft the technologies that give us smart cities, connected cars, and handheld hospitals. And we do it in style with rare personalities who aren't afraid to change.We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Cities to your everyday devices.We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.Cisco is an Affirmative Action and Equal Opportunity Employer and all qualified individuals will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis. Cisco will consider for employment, on a case by case basis, applicants with arrest and conviction records.We are leaders with vision, tech geeks, pop culture aficionados, and we even have a few purple haired rock stars. We celebrate the creativity and diversity that fuels our innovation. We are dreamers and we are doers.

Colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Be you, with us!#WeAreCisco"
43,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1229&ao=437149&s=58&guid=0000016baead6f72aa0ae4156a657a80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_e977e168&cb=1562003730786&jobListingId=3253077841,"Data Analyst, Associate",Fiserv India Pvt. Ltd., – Bengaluru,Candidates with 1-2years of experience in design and development of Power BI dashboards and reports with knowledge in connecting multiple data sources likeSQL Server MYSQL Excel File Candidates open to adapt and work across multiple technologies as per business needKnowledge on Cognos Tableau Qlikview is added advantage
44,https://www.glassdoor.co.in/partner/jobListing.htm?pos=530&ao=437149&s=58&guid=0000016baeac946289d87fba82cd68ad&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_7d9b890b&cb=1562003674703&jobListingId=3200934611,Data Scientists,Bloom Consulting Services, – Bengaluru,"Our Data Scientists are quantitative analysts who can extract meaningful insights from customer data, and leverage predictive models to optimize business performance. They support Risk management, Marketing, Capital Markets, Operations and Finance teams. This is a strategic role that sits at the heart of value creation by turning data into a long term competitive advantage.

As a Senior Data Scientist you will...

Drive the evolution of best in class Channel Analytics by:

Working with Tech & Data teams to define requirements and review solution builds

Applying insights from customer response data to build response and targeting models

Building Attribution Models and optimising offline and online Marketing Mix to drive growth

Developing and applying real time links between spend across channels and response patterns

Working with Tech and Operational teams to ensure identified wins are delivered

Managing and mentoring direct and indirect reports to deliver significant increases in productivity

Deliver cutting edge models using the latest techniques and upskill the team: Use advanced statistical analysis to design testing and predictive models whilst creating and improving on best practices to be used across the Funding Circle analytics community

Drive thought leadership across the business: Recommend optimal business strategies based on historical performance, predictive analytics and scenario analysis

Build global frameworks that are scalable across markets and help to drive business outcomes & portfolio performance

Work closely with partner teams across business and risk to ensure analytical outputs meet stakeholder expectations

Communicate effectively analytical outcomes to wide variety of internal and external constituents including senior stakeholders Up to 20% travel

Demonstrable strong Machine learning/AI experience along with proficiency in analytical tools like R and Python, Excel VBA, Tableau, SQL

Demonstrates strong knowledge of data architecture, modelling techniques, consumer behaviour patterns and the key drivers of marketing or credit performance optimization

Has exceptional analytical skills with an advanced degree in a quantitative field like mathematics, physics, computer science, statistics, economics, econometrics etc

Have strong experience in a channel or product analytics role in a major digital or financial services organization with demonstrated track record of data science delivery in channel analytics, marketing analytics and/or risk analytics

Possesses strong interpersonal skills and the ability to communicate effectively to technical and non-technical audiences

Identifies with our mission, “to build a better financial world”

What You Need for this Position

You should have knowledge of:

Python

Excel VBA

Tableau

SQL

Risk management

Marketing

Capital Markets

Operations

Finance teams.

Aditional

No. of Positions

Education level

Career level

Experienced"
45,https://www.glassdoor.co.in/partner/jobListing.htm?pos=2329&ao=4120&s=58&guid=0000016baeaf02b2ab5fbd2932bb3fa0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_43a83698&cb=1562003834818&jobListingId=3247269654,"Data Analytics- Interns, Data Analysts", – Bengaluru, – Bengaluru,"Our Data Scientists are quantitative analysts who can extract meaningful insights from customer data, and leverage predictive models to optimize business performance. They support Risk management, Marketing, Capital Markets, Operations and Finance teams. This is a strategic role that sits at the heart of value creation by turning data into a long term competitive advantage.

As a Senior Data Scientist you will...

Drive the evolution of best in class Channel Analytics by:

Working with Tech & Data teams to define requirements and review solution builds

Applying insights from customer response data to build response and targeting models

Building Attribution Models and optimising offline and online Marketing Mix to drive growth

Developing and applying real time links between spend across channels and response patterns

Working with Tech and Operational teams to ensure identified wins are delivered

Managing and mentoring direct and indirect reports to deliver significant increases in productivity

Deliver cutting edge models using the latest techniques and upskill the team: Use advanced statistical analysis to design testing and predictive models whilst creating and improving on best practices to be used across the Funding Circle analytics community

Drive thought leadership across the business: Recommend optimal business strategies based on historical performance, predictive analytics and scenario analysis

Build global frameworks that are scalable across markets and help to drive business outcomes & portfolio performance

Work closely with partner teams across business and risk to ensure analytical outputs meet stakeholder expectations

Communicate effectively analytical outcomes to wide variety of internal and external constituents including senior stakeholders Up to 20% travel

Demonstrable strong Machine learning/AI experience along with proficiency in analytical tools like R and Python, Excel VBA, Tableau, SQL

Demonstrates strong knowledge of data architecture, modelling techniques, consumer behaviour patterns and the key drivers of marketing or credit performance optimization

Has exceptional analytical skills with an advanced degree in a quantitative field like mathematics, physics, computer science, statistics, economics, econometrics etc

Have strong experience in a channel or product analytics role in a major digital or financial services organization with demonstrated track record of data science delivery in channel analytics, marketing analytics and/or risk analytics

Possesses strong interpersonal skills and the ability to communicate effectively to technical and non-technical audiences

Identifies with our mission, “to build a better financial world”

What You Need for this Position

You should have knowledge of:

Python

Excel VBA

Tableau

SQL

Risk management

Marketing

Capital Markets

Operations

Finance teams.

Aditional

No. of Positions

Education level

Career level

Experienced"
46,https://www.glassdoor.co.in/partner/jobListing.htm?pos=2610&ao=437149&s=58&guid=0000016baeaf6082944e1fea2ebd7e93&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d5450e3a&cb=1562003857969&jobListingId=3200798696,Computer Scientist Researcher Machine Intelligence, – Bengaluru, – Bengaluru,"Our Data Scientists are quantitative analysts who can extract meaningful insights from customer data, and leverage predictive models to optimize business performance. They support Risk management, Marketing, Capital Markets, Operations and Finance teams. This is a strategic role that sits at the heart of value creation by turning data into a long term competitive advantage.

As a Senior Data Scientist you will...

Drive the evolution of best in class Channel Analytics by:

Working with Tech & Data teams to define requirements and review solution builds

Applying insights from customer response data to build response and targeting models

Building Attribution Models and optimising offline and online Marketing Mix to drive growth

Developing and applying real time links between spend across channels and response patterns

Working with Tech and Operational teams to ensure identified wins are delivered

Managing and mentoring direct and indirect reports to deliver significant increases in productivity

Deliver cutting edge models using the latest techniques and upskill the team: Use advanced statistical analysis to design testing and predictive models whilst creating and improving on best practices to be used across the Funding Circle analytics community

Drive thought leadership across the business: Recommend optimal business strategies based on historical performance, predictive analytics and scenario analysis

Build global frameworks that are scalable across markets and help to drive business outcomes & portfolio performance

Work closely with partner teams across business and risk to ensure analytical outputs meet stakeholder expectations

Communicate effectively analytical outcomes to wide variety of internal and external constituents including senior stakeholders Up to 20% travel

Demonstrable strong Machine learning/AI experience along with proficiency in analytical tools like R and Python, Excel VBA, Tableau, SQL

Demonstrates strong knowledge of data architecture, modelling techniques, consumer behaviour patterns and the key drivers of marketing or credit performance optimization

Has exceptional analytical skills with an advanced degree in a quantitative field like mathematics, physics, computer science, statistics, economics, econometrics etc

Have strong experience in a channel or product analytics role in a major digital or financial services organization with demonstrated track record of data science delivery in channel analytics, marketing analytics and/or risk analytics

Possesses strong interpersonal skills and the ability to communicate effectively to technical and non-technical audiences

Identifies with our mission, “to build a better financial world”

What You Need for this Position

You should have knowledge of:

Python

Excel VBA

Tableau

SQL

Risk management

Marketing

Capital Markets

Operations

Finance teams.

Aditional

No. of Positions

Education level

Career level

Experienced"
47,https://www.glassdoor.co.in/partner/jobListing.htm?pos=2528&ao=4341&s=58&guid=0000016baeaf4089b7fd28dcede3deff&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_14bfaf39&cb=1562003849888&jobListingId=2905030280,Computer Scientist Researcher Machine Intelligence, – Bengaluru, – Bengaluru,"Our Data Scientists are quantitative analysts who can extract meaningful insights from customer data, and leverage predictive models to optimize business performance. They support Risk management, Marketing, Capital Markets, Operations and Finance teams. This is a strategic role that sits at the heart of value creation by turning data into a long term competitive advantage.

As a Senior Data Scientist you will...

Drive the evolution of best in class Channel Analytics by:

Working with Tech & Data teams to define requirements and review solution builds

Applying insights from customer response data to build response and targeting models

Building Attribution Models and optimising offline and online Marketing Mix to drive growth

Developing and applying real time links between spend across channels and response patterns

Working with Tech and Operational teams to ensure identified wins are delivered

Managing and mentoring direct and indirect reports to deliver significant increases in productivity

Deliver cutting edge models using the latest techniques and upskill the team: Use advanced statistical analysis to design testing and predictive models whilst creating and improving on best practices to be used across the Funding Circle analytics community

Drive thought leadership across the business: Recommend optimal business strategies based on historical performance, predictive analytics and scenario analysis

Build global frameworks that are scalable across markets and help to drive business outcomes & portfolio performance

Work closely with partner teams across business and risk to ensure analytical outputs meet stakeholder expectations

Communicate effectively analytical outcomes to wide variety of internal and external constituents including senior stakeholders Up to 20% travel

Demonstrable strong Machine learning/AI experience along with proficiency in analytical tools like R and Python, Excel VBA, Tableau, SQL

Demonstrates strong knowledge of data architecture, modelling techniques, consumer behaviour patterns and the key drivers of marketing or credit performance optimization

Has exceptional analytical skills with an advanced degree in a quantitative field like mathematics, physics, computer science, statistics, economics, econometrics etc

Have strong experience in a channel or product analytics role in a major digital or financial services organization with demonstrated track record of data science delivery in channel analytics, marketing analytics and/or risk analytics

Possesses strong interpersonal skills and the ability to communicate effectively to technical and non-technical audiences

Identifies with our mission, “to build a better financial world”

What You Need for this Position

You should have knowledge of:

Python

Excel VBA

Tableau

SQL

Risk management

Marketing

Capital Markets

Operations

Finance teams.

Aditional

No. of Positions

Education level

Career level

Experienced"
48,https://www.glassdoor.co.in/partner/jobListing.htm?pos=2716&ao=437149&s=58&guid=0000016baeaf7e9f99ef288f4e6e998e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_fb70fdb0&cb=1562003865836&jobListingId=3249537797,IT EIM Data Engineering Hadoop - Data Services,Merck KGaA, – Bengaluru,"Job Title: IT EIM Data Engineering Hadoop - Data Services

Job Location: Bangalore

Job Details:

The Data Engineering - Data Services role is responsible for developing data ingestion and modeling pipelines that leverage Enterprise Level ETL tools such as SAP Data Services or Informatica for the Org IT Enterprise Information Management (EIM). In this role, you will be part of a growing, global team of DevOps engineers, system admins and infrastructure technicians who collaborate to design, build, test and implement solutions across Life Sciences, Finance, Manufacturing and Healthcare.

The EIM platform currently comprises multiple different technology stacks, which are hosted on Amazon Web Services (AWS) infrastructure or on-premise Org’s own data centers. These are:

Hortonworks Hadoop environment (development cluster and a regulated production cluster)

ELK (Elasticsearch, Logstash, Kibana) stack

R and Python Servers with connectivity to the Hadoop cluster.

Docker and Docker container technologies

Informatica and SAP Data Services Platforms

This position will be expected to analyze various data sources and coordinate with team members and business users to ingest data from enterprise systems leveraging SAP Data Services and Informatica. Note: this is not a Database Administration role – this is a role for ETL/ELT data architects and analysts who can code and build solution in a modern open Hadoop and ELK tools, so knowledge of Hadoop/Spark is essential. The individual must be capable of complex and creative problem solving with the ability to work in an agile development environment.

Roles & Responsibilities:

Ability to understand and model data using traditional RDBMS methods and modern NoSQL solutions and understand the merits and strengths of both systems.

Work closely with business users, data scientists/analysts to design logical and physical data models

Utilize automation to create pipeline processes for data ingestion, transformation and access to data catalog solutions

Create SAP Data Services and Informatica interfaces to ingest data from ERP and enterprise systems into ‘staging’ databases or direct into HDFS/Hive

Document technical work in a professional and transparent way

Be a technical leader in data catalog, data modeling, metadata management and data governance design and processes

Education

B.Sc. (or higher) degree in Computer Science, Engineering, Mathematics, Physical Sciences or related fields

Professional Experience

5+ years of experience in system engineering or software development

3+ years of experience in engineering with experience in ETL type work with databases and Hadoop platforms.

Skills

Hadoop General

Deep knowledge of distributed file system concepts, map-reduce principles and distributed computing. Knowledge of Spark and differences between Spark and Map-Reduce. Familiarity of encryption and security in a Hadoop cluster.

HDFS

HDFS and Hadoop File System Commands

Hive

Creating and managing tables; experience of building partitioned tables; HQL;

Sqoop

Full knowledge of sqoop including creating and running sqoop jobs in incremental and full load

Oozie

Experience in creating Oozie workflows to control Java, Hive, Spark and Shell actions using

Spark

Experience in launching spark jobs in client mode and cluster mode. Familiarity with the property settings of spark jobs and their implications to performance.

SCC/Git

Must be experienced in the use of source code control systems such as Git

ETL

Experience with developing ELT/ETL processes with experience in loading data from enterprise sized RDBMS sytems such as Oracle, DB2, MySQL, etc.

Must have experience in using Enterprise ETL tools such as SAP Data Services of Informatica.

Linux

Must be experienced in Enterprise Linux command line, preferably in SUSE Linux

Shell Scripting

Ability to write parameterized shell scripts using functions and familiarity with Unux tools such as sed/awk/etc

Programming

Must be at expert level in Python or expert in at least one high level language such as Java, C, Scala.

SQL

Must be an expert in manipulating database tables using SQL. Familiarity with views, functions, stored procedures and exception handling.

AWS

General knowledge of AWS Stack (EC2, S3, EBS, …)

IT Process Compliance

SDLC experience and formalized change controls

Languages

Fluent English skills

Specific information related to the position:

Physical presence in primary work location (Bangalore)

Flexible to work CEST and US EST time zones (according to team rotation plan)

Job Requisition ID: 184231

Location: Bangalore SBS

Career Level: D - Professional (4-9 years)

Working time model: full-time

US Disclosure

The Company is an Equal Employment Opportunity employer. No employee or applicant for employment will be discriminated against on the basis of race, color, religion, age, sex, sexual orientation, national origin, ancestry, disability, military or veteran status, genetic information, gender identity, transgender status, marital status, or any other classification protected by applicable federal, state, or local law. This policy of Equal Employment Opportunity applies to all policies and programs relating to recruitment and hiring, promotion, compensation, benefits, discipline, termination, and all other terms and conditions of employment. Any applicant or employee who believes they have been discriminated against by the Company or anyone acting on behalf of the Company must report any concerns to their Human Resources Business Partner, Legal, or Compliance immediately. The Company will not retaliate against any individual because they made a good faith report of discrimination.

North America Disclosure

The Company is committed to accessibility in its workplaces, including during the job application process. Applicants who may require accommodation during the application process should speak with our HR Services team at 855 444 5678 from 8:00am to 5:30pm ET Monday through Friday."
49,https://www.glassdoor.co.in/partner/jobListing.htm?pos=203&ao=576126&s=58&guid=0000016baeabe00eb1d9532564c807a6&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_09bc7edf&cb=1562003628500&jobListingId=3189792947,Data Scientist,Synechron, – Bengaluru,"


 TECHNOLOGY

 Data Scientist

 Bangalore, India

Apply



Responsibilities



Lead data mining and collection procedures.
Ensure data quality and integrity.
Interpret and analyze data problems.
Conceive, plan and prioritize data projects.



Requirements



Experience in understanding business problems and formulating them as analytical/data science problems.
Experience in developing and implementing Statistical, Machine learning and Deep learning models.
Experience in Supervised and Unsupervised Machine Learning such as Regression, Classification, Anomaly detection, Bagging and Boosting techniques and Time Series Analysis.
Experience in Deep Learning methods such as Multilayer Perceptron, RNN, CNN and LSTM.
Experience with analytical programming languages, tools and libraries (Preferably Python).
Understanding of Mathematical, Statistical and Theoretical basis of Machine Learning algorithms.
Understanding of Machine Learning Life Cycle – feature engineering, model training, model validation, deployment and performance monitoring




"
