url,Position,Company,Location,Job_Description
https://www.glassdoor.co.in/partner/jobListing.htm?pos=3003&ao=437149&s=58&guid=0000016b6ff3c485bd6b440209518e94&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_3a0405ee&cb=1560951375315&jobListingId=3200733638,Lead Computer Scientist, – Bengaluru, – Bengaluru,"A bit about Epsilon

We are the global leader in creating meaningful connections between people and brands. We work with 15 of the top 20 global brands and 8 of the top 10 Fortune 500 companies. How did we get this far? It is because of our team of thinkers and doers who together are the perfect blend of data, technology and creativity. They are fearless go-getters and creative innovators who have passion, determination and our support to make their ideas come to life.

To know more about us, please visit india.epsilon.com and follow us on Facebook, Twitter, LinkedIn, and Instagram.

A bit about who we are looking for

At Epsilon, we run on our people’s ideas. It’s how we solve problems and exceed expectations. Our team is now growing and we are on the lookout for talented individuals who always raise the bar by constantly challenging themselves

What you’ll do

A Data Analyst, 1 is accountable for accurate, on-time delivery of multiple and concurrent analytics projects. The Data Analyst works closely with the UK-based Strategic Services Team to extract, manipulate, and analyse transactional data to support direct marketing campaigns and customer insight.

Job Tasks and Responsibilities:

Work closely with the UK-based Strategic Services Team on the delivery of analytics and modelling solutions
Import raw data files into SAS environment
Extract, manipulate, and analyse transactional data
De-bug SAS code and QC processes
Conduct data investigations and troubleshoot
Update Excel-based reports and dashboards
Accountable for accuracy ond on-time delivery of analysis
Comply with the group’s policies and procedures for programming, documentation, and system management


What you’ll need

Skills

Strong attention to detail: Verifies all work to ensure accuracy; Recalls specific facts quickly and efficiently; Notices details not obvious to others
Analytical skills to extract, interrogate, and analyse data
Experience navigating Unix environment
SAS programming experience: Understands basic procedures; is able to perform standard data manipulation steps. Has the ability to interpret and adapt existing code, and to identify and fix errors relating to formatting and syntax
Experience working with relational databases
Proficient in MS Excel, PowerPoint and Word
SQL experience a plus
Familiarity with customer segmentation and direct marketing a plus


Personal Qualities



Able to work independently
Proactive and resourceful
Strong time-keeping skills and the ability to work on multiple projects simultaneously
Good written and verbal communication skills
Ability to work under pressure
Ability to work with people remotely

Qualifications and Experience:

Bachelor’s degree in Statistics or quantitative field
1+ years experience navigating Unix environment
1+ years of SAS programming experience
1+ years experience using relational databases
1+ years prior experience with data analysis or modeling with large transactional databases

Primary Location: IND - India-4009 - Karnataka-54353 - Bangalore-N1-Bangalore, India

Work Locations: N1-Bangalore, India Bengaluru 560045

Job: Consulting & Analytics

Organization: Epsilon

Schedule: Regular

Job Type: Full-time

Job Posting: Jun 11, 2019, 12:25:55 AM

Division: Epsilon India

RI: AC"
https://www.glassdoor.co.in/partner/jobListing.htm?pos=2025&ao=437149&s=58&guid=0000016b6ff275d3928b9519225ec86e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_124a02a1&cb=1560951289615&jobListingId=3200018031,Principal Data Scientist,3D India Group, – Bengaluru,"Dear Concern,

We are hiring Principal Data Scientist, 8-15Yrs, ISI, IIT, IISc, IIM Graduate/Post Graduate in Statistics/Economics or PhD in Operations Research, Bangalore

Job Code: 3UIQNT/PrDATASc815Y3570LB/15FEB19

If interested please share your resume along with following info (Please don't share just resume also attach cover letter)



Name & Contact Number
Total Experience & Relevant Exp as Data Scientist
Are you willing to work in Individual Contributor role?
Do you rich experience in Statistical modeling, scoring models, response models, optimization, forecasting, segmentation, and machine learning? If yes please specify
Are you graduate from a Tier 1 Institute like IITs, Indian Institute of Science(IIS), Indian Statistical Institute(ISI)? Please specify.
Are you a Full time MSC in Economics, Statistics, mathematics, PhD in Operations Research, Data Mining and/or related quantitative engineering field? Please specify
Do you have Hands-on experience with python for building models, Clementine, IBM Data Miner, Oracle Data miner etc.? If yes, please specify.


Job Specifications

Client: Leading data-driven digital marketing analytics and Solutions Company

Principal Data Scientist

Exp. 8.0 - 15.0 Year(s)

CTC: Open

Qualification Any Graduation (only Full time) , Any Post Graduation (only Full time)

No of openings 1

Recommended keywords: Statistical modeling, scoring models, response models, optimization, forecasting, segmentation, and machine learning, python, models building, Clementine, IBM Data Miner, Oracle Data miner, Operations Research

Working days 5 days

Passport Requirement Yes

Additional Comments: Selection Criterion Quality Check List

1) Education has to be in Statistics/Economics or PhD in Operations Research, Applied Statistics, Data Mining and/or related quantitative engineering field, B.E Computer Science

2) Only Tier 1 institute like ISI, IIT, IISc to be considered.

3) We will avoid candidates who are handling large teams as this role will not have large team handling responsibilities, we want candidates who are interested in an technical/SME kind of role.

4) We will avoid people who are mainly doing analytics but calling themselves Data Scientist.

5) We would consider candidate whose current CTC is greater than 40LPA

JOB DESCRIPTION- PRINCIPAL DATA SCIENTIST

RESPONSIBILITIES

Works independently or with a small team to solve complex problems and create


scalable models/algorithms that will be integrated into iQuanti's tools and products



Works directly with product managers & senior leadership to translate their vision into


workable algorithms



Will focus on creating output that is simple and easy for business users to understand


and implement



Leads junior data scientists (if required) to deliver results
Will communicate progress of projects from time to time to various stakeholders
Participates in industry forums to showcase the analytical depth of the organization

DESIRED EXPERIENCE

Prior experience in building and rolling out scoring models, response models, optimization, forecasting, segmentation etc.
Strong understanding of statistical modeling and its application to solving business problems
Hands-on experience with python for building models , Clementine, IBM Data Miner,


Oracle Data miner etc. is a must



Expertise in management of large data and understanding of data quality metrics
Hands-on experience with Python, big data technologies, tensor flow and other machine learning platforms
Ability to collaborate with various teams to learn from their experience and apply the


learning's to the problems at hand



Great communication skills with the ability to clearly communicate data, context, and


implications to business stakeholders and senior leaders

DESIRED SKILLS

Knowledge of search and digital marketing is desirable
Hands on experience in using web data will be an added advantage
Knowledge in extracting intelligence from semantic modeling is a must

DESIRED QUALIFICATIONS

Master's Degree in Statistics/Economics or PhD in Operations Research, Applied Statistics, Data Mining and/or related quantitative engineering field
8-15 years of experience in building and implementing statistical model

Dhruv Dev Dubey

Director –Talent Search

3D India Group, Bangalore

M 9620249496"
https://www.glassdoor.co.in/partner/jobListing.htm?pos=2519&ao=444227&s=58&guid=0000016b6ff31c7da4e57be5824f36ca&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2ff89429&cb=1560951332330&jobListingId=3232243824,"Staff Engineer, Data Engineering",Western Digital, – Bengaluru,"Job Description Staff Engineer, Data EngineeringBangalore, IndiaSNDK BigData & IIoT-IndiaSanDisk India DDC Pvt LtdJR-0000043039Western Digital®The next big thing in data is you!ESSENTIALS DUTIES AND RESPONSIBILITIES:•	Meeting users, gathering user requirements and communicating requirements to technical team member for technical solution design, feasibility study & planning.•	Designing, developing and maintaining business intelligence solutions•	Translate User Request into Analytics Solution from system perspective. Translate business needs to technical specifications.•	Mocking up visualization for user review•	Design, develop, deploy and maintain Analytics solutions independently.•	Delivered/completed tasks within the plan timeline. Provide accurate plan to deliver tasks•	Ability to communicate/collaborate to all parties within department and inter-department.•	Participating in Analytics System Implementation. Provide alternative / innovative solution on system issue / implementation.•	Database Admin, ETL, Data Preparation, Web App Development, Visualization development, DevOps, SAS Programming and Analytics.•	Create and maintain optimal data pipeline architecture,•	Assemble large, complex data sets that meet functional / non-functional business requirements.•	Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS ‘big data’ technologies.•	Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.•	Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.•	Work with data and analytics experts to strive for greater functionalityQUALIFICATIONSEducational Required: •	Minimum a degree in Information Technology, Computer Science or other related fields.Skills Required : •	Data Technology: Databases (MSSQL), MPP Platform (PDW & RedShift), Big data tools (Hive, Spark, Impala, Cassandra, Presto, Kafka etc.), ETL Tool (SSIS, SAS DI & etc.), SQL, Scripting and SAS programming.•	Web App Development: Web Application Architecture,UI/UX Design, Front-end Development, HTML, PHP, Javascript, AngularJS/ReactJS, Dockerization, bitbucket.•	Data Visualization/BI Platform: Spotfire, Tableau and SAS Visual Analytics.•	Scripting: Java, Powershell, Python, Scala & SAS Programing•	Edge Computing/Streaming: Apache Spark, Kafka, or related Streaming Analytics technologies•	Analytics Tool : SAS, JMP and R•	AWS cloud services: EC2, EMR, RDS, Redshift Experience: •	6 to 10 years of experience in related IT, Data Analytics and/or Engineering/ Manufacturing Industries.•	Profound analytical, logical thinking, and problem solving skills.•	Implementing Big Data and Analytics system.•	Working Knowledge & Experience in AWS Cloud environment and SAS platform will be added advantages.•	In this role, you should have a background in data and business analysis. You should be analytical and an excellent communicator. If you also have a business acumen and problem-solving aptitude•	Proven abilities to take initiative and be innovative•	Analytical mind with a problem-solving aptitude•	Excellent analytical, mathematical, and creative problem-solving skills.•	Understanding of the organizations goals and objectives.•	Self-motivated and directed. Ability to prioritize and execute tasks while under pressure.•	Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.•	Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.•	Build processes supporting data transformation, data structures, metadata, dependency and workload management.•	A successful history of manipulating, processing and extracting value from large disconnected datasets.ABOUT WESTERN DIGITAL The future. It’s on you. You & Western Digital.We’ve been storing the world’s data for more than 50 years. Once, it was the most important thing we could do for data. Now we’re helping the world capture, preserve, access and transform data in a way only we can.The most game-changing companies, consumers, professionals, and governments come to us for the technologies and solutions they need to capture, preserve, access, and transform their data.But we can’t do it alone. Today’s exceptional data challenges require your exceptional skills. It’s You & Us. Together, we’re the next big thing in data. Western Digital® data-centric solutions are found under the G-Technology™, HGST, SanDisk®, Tegile™, Upthere™, and WD® brands.






"
https://www.glassdoor.co.in/partner/jobListing.htm?pos=1521&ao=116277&s=58&guid=0000016b6ff1d612ac549744df1a357d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_916031f4&cb=1560951248754&jobListingId=1069988646,Data Scientist (5+ Years Exp.) for an Emerging Product Start-up Company.!!,Zyoin, – Bengaluru,"Job responsibilities:

• Candidate will be responsible for Conducting basic statistical analyses.



He will be acoountable for Collecting, pre-processing, and organizing data.
Maintains and standardizes data sources.
Constructs visualizations for data presentation.
Interacts with individual contributor-level stakeholders.
Provides inputs to documentation as needed.

Qualifications:

• BS/MS in Mathematics/Statistics with minimum of 5 years of experience.
Worked in a similar role for at least 2 years.
Proficiency in statistical analysis, quantitative analytics, and optimization algorithms.
Basic fluency with standard databases.
Rudimentary technical knowledge as well as basic problem-solving, analytical, and troubleshooting abilities.
Strong oral, written and presentation skills.

Client details:-

• Our Client was founded in 2012 by Silicon Valley veterans with proven track records on innovation and entrepreneurship in several industries such as semi-conductors, computing, SaaS and telecommunications.

• Our client has recently got A-series funding from well known VC fund.
Client is headquartered in Mountain View, CA, and has offices in San Francisco, CA, and Bangalore India
"
https://www.glassdoor.co.in/partner/jobListing.htm?pos=1026&ao=399392&s=58&guid=0000016b6ff137cc9a8ab18ff9b0454f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_f58c7c24&cb=1560951208299&jobListingId=3256258654,Sr. Computer Scientist,Adobe, – Bengaluru,"
Experience Required:

·
Experience with software licensing, mobile and desktop application hardening, license cracking detection mechanisms, software release/delivery solutions, cyber security, encryption technologies.Deeply understand the various trends, methods and loopholes in which people pirate/hack software globally, across every market segmentAble to generate effective strategies to fight software piracy, with effective use of security and encryption technologiesInnovates end-to-end solutions and “breakthrough” ideas . Innovation is evangelized to collect support at the leadership levelStrong analytical, problem-solving and programming skillsStrong in data structure and algorithmFast and keen learner, able to quickly synthesize new ideas and conceptExperience in hacking software is a strong plusBS or MS in Computer Science/Engineering or equivalent program from an accredited University/College; MBA a plus5+ years of experience leading and scaling global, distributed software teams.10+ years of software development experience
Roles & Responsibilities:
Evangelize and test new ideas with stakeholders; drive implementation to completion with key success metrics and business impact read outGenerate comprehensive product requirements and work with Solution Architects and Engineering leaders to deliver on the visionBe able to prioritize based on insights and data, and make tough trade off decisions to get the biggest bang for the buckAble to develop and articulate product hardening strategies, how they effectively mitigate specific exploits, and the strategic value they representStrong customer empathy, product ownership, bias for action and sense of urgencyTakes ownership for broad and complex goals, drives to closure without guidance from managementChooses frameworks and libraries or builds them as necessary to accelerate velocity of the teamDrive cross-team technical discussions that synthesize diverse points of viewTake ownership of services and features throughout its life cycle.Define best practices for design, coding , performance , monitoring and leads code review processServes as a role model for the team in terms of developing robust code both quickly and efficiently.Provides technical recommendations & expertise to senior leadersResolves system problems of high complexity and can provide constructive criticism to improve a system designProactively identify technical gaps in the current solution, explore solution options with broader stakeholder and guide the team to implement solutions to improve performance, scalability, availability and security Leads efforts in establishing objectives & approaches to critical & complex technical assignments. Leads technology conversation Owns designs that have impact on the fundamental architecture of the platform for subscription Commerce domain. Makes architectural decisions Recognized as programming expert. Shares programming expertise with others in multiple engineering domains.Introduce new cloud technologies, tools & processes to keep innovating in subscription area to drive greater business value
·

Technical Skills
Strong in java programmingExpert in AWS cloud technologies. Well versed with microservices architecture/design patterns , cloud based web services architecture and frameworksExperience on Cloud technologies, architecting and designing web services in a large enterprise environment, preferably in subscription domainsExtensive experience in following web technologies: Cloud Technologies, Web Services, REST, JSON, J2EE, XML, NoSQL, Mongo DB, Cassandra, Spring Boot, JUnit, TestNG, Spring, Service Gateway. Kafka and DockerStrong exposure to server technologies: Tomcat or equivalentGood exposure to development, code quality and build tools: Eclipse, Jenkins, Maven, Git, SonarExperience in data modelling and design for SQL and NoSQL databases – experience in logical database design and providing recommendations database query tuningExperience in building AI/ML solutions for solving ecommerce problems like fraud detection, virtual bots and recommendations.Excellent written & verbal communication, documentation and presentation skillsSelf-motivated and passionate about working on innovative ideas, processes and technologiesStrong appetite for security, availability, scalability, performance, extensibility and maintainabilityShould possess knowledge and skills that are both broad and deepExperience in designing and developing innovative technical solutions for commerce subscription platforms, comprising of multiple components drawn from integration layer, e-tail services and infrastructure and enterprise systems.Ability to discuss with leads, architects and peers on tactical topics such integration of e-commerce applications with back-end enterprise core business systems, messaging, application availability and response times.Familiarity with UI technologies & frameworks would be a plusExperience with Agile/Scrum/DevOps software development methodologies

At Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on Best Companies lists. You will also be surrounded by colleagues who are committed to helping each other grow through our unique Check-In approach where ongoing feedback flows freely.

If you’re looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the Adobe Life blog and explore the meaningful benefits we offer.

Adobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, religion, age, sexual orientation, gender identity, disability or veteran status."
https://www.glassdoor.co.in/partner/jobListing.htm?pos=215&ao=437149&s=58&guid=0000016b6ff022b58e536b8bcc9a19bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d351cd15&cb=1560951137334&jobListingId=3256136253,"Data Scientist, Global Data Science Center of Excellence", – Bengaluru, – Bengaluru,"
Experience Required:

·
Experience with software licensing, mobile and desktop application hardening, license cracking detection mechanisms, software release/delivery solutions, cyber security, encryption technologies.Deeply understand the various trends, methods and loopholes in which people pirate/hack software globally, across every market segmentAble to generate effective strategies to fight software piracy, with effective use of security and encryption technologiesInnovates end-to-end solutions and “breakthrough” ideas . Innovation is evangelized to collect support at the leadership levelStrong analytical, problem-solving and programming skillsStrong in data structure and algorithmFast and keen learner, able to quickly synthesize new ideas and conceptExperience in hacking software is a strong plusBS or MS in Computer Science/Engineering or equivalent program from an accredited University/College; MBA a plus5+ years of experience leading and scaling global, distributed software teams.10+ years of software development experience
Roles & Responsibilities:
Evangelize and test new ideas with stakeholders; drive implementation to completion with key success metrics and business impact read outGenerate comprehensive product requirements and work with Solution Architects and Engineering leaders to deliver on the visionBe able to prioritize based on insights and data, and make tough trade off decisions to get the biggest bang for the buckAble to develop and articulate product hardening strategies, how they effectively mitigate specific exploits, and the strategic value they representStrong customer empathy, product ownership, bias for action and sense of urgencyTakes ownership for broad and complex goals, drives to closure without guidance from managementChooses frameworks and libraries or builds them as necessary to accelerate velocity of the teamDrive cross-team technical discussions that synthesize diverse points of viewTake ownership of services and features throughout its life cycle.Define best practices for design, coding , performance , monitoring and leads code review processServes as a role model for the team in terms of developing robust code both quickly and efficiently.Provides technical recommendations & expertise to senior leadersResolves system problems of high complexity and can provide constructive criticism to improve a system designProactively identify technical gaps in the current solution, explore solution options with broader stakeholder and guide the team to implement solutions to improve performance, scalability, availability and security Leads efforts in establishing objectives & approaches to critical & complex technical assignments. Leads technology conversation Owns designs that have impact on the fundamental architecture of the platform for subscription Commerce domain. Makes architectural decisions Recognized as programming expert. Shares programming expertise with others in multiple engineering domains.Introduce new cloud technologies, tools & processes to keep innovating in subscription area to drive greater business value
·

Technical Skills
Strong in java programmingExpert in AWS cloud technologies. Well versed with microservices architecture/design patterns , cloud based web services architecture and frameworksExperience on Cloud technologies, architecting and designing web services in a large enterprise environment, preferably in subscription domainsExtensive experience in following web technologies: Cloud Technologies, Web Services, REST, JSON, J2EE, XML, NoSQL, Mongo DB, Cassandra, Spring Boot, JUnit, TestNG, Spring, Service Gateway. Kafka and DockerStrong exposure to server technologies: Tomcat or equivalentGood exposure to development, code quality and build tools: Eclipse, Jenkins, Maven, Git, SonarExperience in data modelling and design for SQL and NoSQL databases – experience in logical database design and providing recommendations database query tuningExperience in building AI/ML solutions for solving ecommerce problems like fraud detection, virtual bots and recommendations.Excellent written & verbal communication, documentation and presentation skillsSelf-motivated and passionate about working on innovative ideas, processes and technologiesStrong appetite for security, availability, scalability, performance, extensibility and maintainabilityShould possess knowledge and skills that are both broad and deepExperience in designing and developing innovative technical solutions for commerce subscription platforms, comprising of multiple components drawn from integration layer, e-tail services and infrastructure and enterprise systems.Ability to discuss with leads, architects and peers on tactical topics such integration of e-commerce applications with back-end enterprise core business systems, messaging, application availability and response times.Familiarity with UI technologies & frameworks would be a plusExperience with Agile/Scrum/DevOps software development methodologies

At Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on Best Companies lists. You will also be surrounded by colleagues who are committed to helping each other grow through our unique Check-In approach where ongoing feedback flows freely.

If you’re looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the Adobe Life blog and explore the meaningful benefits we offer.

Adobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, religion, age, sexual orientation, gender identity, disability or veteran status."
https://www.glassdoor.co.in/partner/jobListing.htm?pos=1322&ao=437149&s=58&guid=0000016b6ff19919bbbe5ab02db7f128&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b9b18606&cb=1560951233142&jobListingId=3200786037,"Data Scientist, Global Data Science Center of Excellence", – Bengaluru, – Bengaluru,"
Experience Required:

·
Experience with software licensing, mobile and desktop application hardening, license cracking detection mechanisms, software release/delivery solutions, cyber security, encryption technologies.Deeply understand the various trends, methods and loopholes in which people pirate/hack software globally, across every market segmentAble to generate effective strategies to fight software piracy, with effective use of security and encryption technologiesInnovates end-to-end solutions and “breakthrough” ideas . Innovation is evangelized to collect support at the leadership levelStrong analytical, problem-solving and programming skillsStrong in data structure and algorithmFast and keen learner, able to quickly synthesize new ideas and conceptExperience in hacking software is a strong plusBS or MS in Computer Science/Engineering or equivalent program from an accredited University/College; MBA a plus5+ years of experience leading and scaling global, distributed software teams.10+ years of software development experience
Roles & Responsibilities:
Evangelize and test new ideas with stakeholders; drive implementation to completion with key success metrics and business impact read outGenerate comprehensive product requirements and work with Solution Architects and Engineering leaders to deliver on the visionBe able to prioritize based on insights and data, and make tough trade off decisions to get the biggest bang for the buckAble to develop and articulate product hardening strategies, how they effectively mitigate specific exploits, and the strategic value they representStrong customer empathy, product ownership, bias for action and sense of urgencyTakes ownership for broad and complex goals, drives to closure without guidance from managementChooses frameworks and libraries or builds them as necessary to accelerate velocity of the teamDrive cross-team technical discussions that synthesize diverse points of viewTake ownership of services and features throughout its life cycle.Define best practices for design, coding , performance , monitoring and leads code review processServes as a role model for the team in terms of developing robust code both quickly and efficiently.Provides technical recommendations & expertise to senior leadersResolves system problems of high complexity and can provide constructive criticism to improve a system designProactively identify technical gaps in the current solution, explore solution options with broader stakeholder and guide the team to implement solutions to improve performance, scalability, availability and security Leads efforts in establishing objectives & approaches to critical & complex technical assignments. Leads technology conversation Owns designs that have impact on the fundamental architecture of the platform for subscription Commerce domain. Makes architectural decisions Recognized as programming expert. Shares programming expertise with others in multiple engineering domains.Introduce new cloud technologies, tools & processes to keep innovating in subscription area to drive greater business value
·

Technical Skills
Strong in java programmingExpert in AWS cloud technologies. Well versed with microservices architecture/design patterns , cloud based web services architecture and frameworksExperience on Cloud technologies, architecting and designing web services in a large enterprise environment, preferably in subscription domainsExtensive experience in following web technologies: Cloud Technologies, Web Services, REST, JSON, J2EE, XML, NoSQL, Mongo DB, Cassandra, Spring Boot, JUnit, TestNG, Spring, Service Gateway. Kafka and DockerStrong exposure to server technologies: Tomcat or equivalentGood exposure to development, code quality and build tools: Eclipse, Jenkins, Maven, Git, SonarExperience in data modelling and design for SQL and NoSQL databases – experience in logical database design and providing recommendations database query tuningExperience in building AI/ML solutions for solving ecommerce problems like fraud detection, virtual bots and recommendations.Excellent written & verbal communication, documentation and presentation skillsSelf-motivated and passionate about working on innovative ideas, processes and technologiesStrong appetite for security, availability, scalability, performance, extensibility and maintainabilityShould possess knowledge and skills that are both broad and deepExperience in designing and developing innovative technical solutions for commerce subscription platforms, comprising of multiple components drawn from integration layer, e-tail services and infrastructure and enterprise systems.Ability to discuss with leads, architects and peers on tactical topics such integration of e-commerce applications with back-end enterprise core business systems, messaging, application availability and response times.Familiarity with UI technologies & frameworks would be a plusExperience with Agile/Scrum/DevOps software development methodologies

At Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on Best Companies lists. You will also be surrounded by colleagues who are committed to helping each other grow through our unique Check-In approach where ongoing feedback flows freely.

If you’re looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the Adobe Life blog and explore the meaningful benefits we offer.

Adobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, religion, age, sexual orientation, gender identity, disability or veteran status."
https://www.glassdoor.co.in/partner/jobListing.htm?pos=2517&ao=437149&s=58&guid=0000016b6ff31c7da4e57be5824f36ca&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_1601dfa3&cb=1560951332328&jobListingId=3201007862,Machine Learning Engineer,Ignitarium Technology Solutions, – Bengaluru,"Job Locations :

Bangalore, Kochi

Must have

3 - 10 years’ experience developing software for Computer Vision, Machine/Deep learning

Hands on with C, C++, Python, Linux, C#

Hands on with OpenCV, TensorFlow, Caffe, CUDA, OpenCL, OpenGL

Hands-on experience with internals of networks (CNN, RNN, LSTM, SSD etc). Customization of NN and improving performance

Experience with GPU/DSP/ISP/SoC architecture and system software.

Hands-on experience with one or more leading embedded SoC platforms (Nvidia, Qualcomm, NXP, Movidius, etc.)

Good analytical and problem-solving skills

Knowledge of computer architecture

Can build prototypes leading to production worthy solutions

Contribution in research communities, publishing papers or participation in Github projects related to machine learning would be a distinct advantage.

Education

Electronics/Electrical/Computer Science Graduate/Post Graduate/PhD"
https://www.glassdoor.co.in/partner/jobListing.htm?pos=228&ao=437149&s=58&guid=0000016b6ff022b58e536b8bcc9a19bb&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_10b1541c&cb=1560951137348&jobListingId=3263287809,Data Scientist (E2),Applied Materials Inc., – Bengaluru,"Must:-

Strong Programming, Problem Solving Skill and Algorithm Design

Strong 12th/Graduation Physics, Chemistry, Mathematics, Statistics

Education : – Msc, B.E/B.Tech, M.E/M.Tech, PhD

Experience : 0 – 4 Years

Joining Location : Bangalore

Travel : 20% to 30% international travel

Job Profile :-

The candidate will be responsible for analyzing data in order to improve yield and device performance of advanced logic/memory integrated circuits. Specific duties include:

Must have experience in Python/”R”/Matlab/C++

Ability to acquire, cleanse, organize and mine large data sets from customer sites

Advanced level skill in scripting and data visualization using R. Shell scripting skill is desirable.

Write reports which clearly explain the relationships in the data and the significance of those relationships.

Work closely with other Applied Materials employees and customer employees to understand which of these relationships may be anomalous and which are valid.

Document and update the methods that are used to analyze large data sets.

Evaluate the software tools available on the market for data mining to rank them on their applicability for Applied Materials’ use.

Experience in version control systems (such as git) is desirable.

Skilled at scripting in R (advanced proficiency) and UNIX.

Proficiency in applying statistical modeling and machine learning techniques using supervised and unsupervised modeling methods.

Experience at using statistical software applications is preferred but not mandatory.

Strong motivation to work on data analysis and statistical modeling on data from integrated circuit fabrication processes.

Qualifications

Education:

Bachelor's Degree, Doctorate Degree, Master's Degree

Skills

Certifications:Languages:Years of Experience:

2 - 4 Years

Work Experience:

Additional Information

Travel:

Yes, 20% of the Time

Relocation Eligible:

Yes

Applied Materials is committed to diversity in its workforce including Equal Employment Opportunity for Minorities, Females, Protected Veterans and Individuals with Disabilities."
https://www.glassdoor.co.in/partner/jobListing.htm?pos=329&ao=4120&s=58&guid=0000016b6ff04d10b7507fa9c2020ed7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_aa500867&cb=1560951148353&jobListingId=3214538361,Data Scientist,Near.co, – Bengaluru,"Near ingests and houses several terabytes of data every day from various data partners in domains such payments, telecom, real-estate, retail, content publishing etc. Near specializes in blending, managing and analysing large quantities of data and capturing insights within a popular SaaS platform known as AllSpark. The data scientists will be focused on generating quantitative and qualitative insights from the raw data sitting in its big data warehouse. The insights are primarily used by Near clients for branding and marketing their products, making rational and strategic decisions for the company to maximize profitability and improve customer experience.Tasks include



Developing “core” data science models and capabilities - that power the Near Ambient Intelligence Platform and associated products.
Advanced data analytics include processing structured (payments, telecom, page clicks etc) and unstructured data in multiple formats (text, audio, video) spanning multiple domains including user profile data, geo-spatial data, network data and retail data.
Partner with technology and the business team to build a superior data quality pipeline that will feed the models.
Research and create intellectual property for the company that will benefit Near and its partners.
Use nonparametric and probabilistic models to generate insights keeping in mind the bias- variance trade-off .
Working closely with the Engineering team to “operationalize” and deploy the models.
Mentor/share knowledge of data science with other global members of the Near, document and partner with others as a team to deliver the maximum value for the company.
Understand and prioritize the data science work based on cost effectiveness and leveraging time management skills.
Attend conferences and organize workshops/meet-ups to be in touch with data science community.


Skills

Must have minimum of 3-5 years of industry experience in developing data science models.
Must have completed academic projects in data science experimenting with raw data and generating insights, publications are a plus.
Must have thorough mathematical knowledge of correlation/causation, decision trees, classification and regression models, recommenders, probability and stochastic processes, distributions, priors and posteriors.
Skilled at scientific programming languages such as Python, Java, R, Matlab, Clojure and writing deployable code into production.
Understand the model lifecycle of cleansing/standardizing raw data, feature creation/selection, writing complex transformation logic to generate independent and dependent variables, model selection, tuning, A/B testing and generating production ready code.
Knowledge of Numerical optimization, Linear/Non-linear/Integer programming, Statistics, Combinatorial optimization is a plus.
Familiarity with R, Apache Spark (Java, Scala, Python), PyMC3/theano/tensorflow and other scientific python/R modules is a plus.
Need to be comfortable writing code for model building and bootstrap, test and own models through their lifecycle including devJDops and deploying into cloud.


Requirements

We are looking for a data scientist with a Master’s Degree, PhD is preferred.
An ideal candidate must have academic experience and must have published a few research papers.
Overall 6-9 years of experience with at least minimum 3 years working experience on any data driven company/platform.
Candidate is expected to have exceptional problem solving, analytical and organisation skills with a detail-oriented attitude.
Passion for learning new technologies and be up-to-date with the scientific research community.

"
